Bellonas,Bellona's
Trumpet,Trumpet
Battailes,battles
Larum,Alarm
Bell,Bell
Sweet,Sweet
to,to
thy,thy
Friends,Friends
to,to
Strangers,Strangers
nothing,nothing
sower,sour
Whose,Whose
kinde,kind
Behauiour,Behaviour
hath,hath
bin,been
of,of
such,such
force,force
As,As
ore,o'er
thy,thy
deadliest,deadliest
Foes,Foes
th',thou
hast,st
had,had
great,great
power,power
Making,Making
them,them
learne,learn
true,true
Pitie,Pity
and,and
Remorse,Remorse
Witnes,Witness
the,the
sauadge,savage
KERNS,KERNS
and,and
IRISH,IRISH
wilde,wild
Wrought,Wrought
through,through
thy,thy
Cariage,Carriage
sweete,sweet
both,both
tame,tame
and,and
milde,mild
Vertue,Virtue
and,and
Honor,Honour
striue,strive
in,in
thee,thee
t',t'
exceede,exceed
Valour,Valour
and,and
Beautie,Beauty
Intrest,Interest
in,in
thee,thee
claime,claim
Whilst,Whilst
thou,thou
thy,thy
Noble,Noble
House,House
noblest,noblest
indeede,indeed
Thy,Thy
House,House
not,not
thee,thee
through,through
thy,thy
Palme-rising,Palme-rising
Fame,Fame
Worthy,Worthy
art,art
thou,thou
to,to
be,be
Faire,Fair
Wight,Wight
MINION,MINION
to,to
Kings,Kings
to,to
Queenes,Queens
deare,dear
FAVORITE,FAVOURITE
Then,Then
Courteous,Courteous
KNIGHT,KNIGHT
vouchsafe,vouchsafe
with,with
cheerfull,cheerful
smile,smile
This,This
wofull,woeful
Verse,Verse
though,though
worthles,worthless
to,to
accept,accept
Begot,Begot
by,by
Griefe,Grief
brought,brought
forth,forth
as,as
Sorrowes,sorrows
Childe,Child
Since,Since
Thee,Thee
and,and
Thine,Thine
as,as
Sacred,Sacred
I,I
respect,respect
Ah,Ah
had,had
mine,mine
ALBA,ALBA
seene,seen
thy,thy
louely,lovely
Face,Face
For,For
thy,thy
sweet,sweet
sake,sake
I,I
then,then
had,had
found,found
some,some
Grace,Grace
At,At
your,your
honorable,honourable
Disposition,Disposition
alwaies,always
to,to
be,be
commanded,commanded
To,To
the,the
right,right
noble,noble
and,and
magnanimous,magnanimous
Gentleman,Gentleman
Sir,Sir
John,John
Brooke,Brooke
Knight,Knight
one,one
of,of
her,her
Maiesties,majesties
chiefe,chief
Captaines,Captains
in,in
the,the
LOW,LOW
COVNTRIES,COUNTRIES
BRaue,Brave
KNIGHT,KNIGHT
whose,whose
Vertues,Virtues
far,far
exceed,exceed
thy,thy
yeeres,years
The,The
Ornament,Ornament
of,of
thy,thy
thrise,thrice
Noble,Noble
House,House
Whose,Whose
Worth,Worth
is,is
such,such
as,as
findes,finds
abroad,abroad
few,few
Peeres,Peers
So,So
Famous,Famous
art,art
thou,thou
and,and
Illustrious,Illustrious
Making,Making
the,the
World,World
to,to
wonder,wonder
at,at
thy,thy
Praise,Praise
Whilst,Whilst
to,to
thy selfe,thyself
new,new
Glorie,Glory
thou,thou
dost,dost
raise,raise
Thou,Thou
like,like
vnto,unto
another,another
Alexander,Alexander
Art,Art
to,to
thy,thy
Countries,Country's
Foes,Foes
a,a
Tamberlaine,Tamburlaine
A,A
Bloody,Bloody
Scourge,Scourge
whilst,whilst
thou,thou
dost,dost
them,them
indanger,endanger
The,The
Proudst,Proudst
of,of
whom,whom
thou,thou
makst,mak'st
to,to
yeeld,yield
with,with
shame,shame
Witnes,Witness
the,the
Siege,Siege
of,of
AMYENS,AMIEN'S
late,late
in,in
FRANCE,FRANCE
Knightly,Knightly
Honor,Honour
thy,thy
Seruice,Service
did,did
aduance,advance
Vouchsafe,Vouchsafe
thou,thou
then,then
great,great
MARSI's,MARSI's
Parent,Parent
Heire,Heir
To,To
lay,lay
aside,aside
thy,thy
Martiall,Martial
minde,mind
a,a
space,space
And,And
view,view
these,these
lines,lines
Th',Th'
vntimely,untimely
Fruits,Fruits
of,of
Care,Care
Which,Which
I,I
desire,desire
though,though
not,not
deserue,deserve
to,to
grace,grace
Gratious,Gracious
thou,thou
art,art
with,with
All,All
then,than
grace,grace
to,to
One,One
This,This
Verse,Verse
whose,whose
Grace,Grace
I,I
do,do
entreate,entreat
alone,alone
May,May
be,be
when,when
my,my
coy,coy
ALBA,ALBA
shall,shall
perceiue,perceive
This,This
Fauour,Favour
done,done
so,so
kindly,kindly
vnto,unto
me,me
She,She
for,for
a,a
while,while
from,from
Rigor,Rigour
then,then
will,will
breathe,breath
Taking,Taking
though,though
not,not
Peace,Peace
from,from
Crueltie,Cruelty
Grant,Grant
me,me
this,this
Sute,Suit
and,and
I,I
with,with
zeale,zeal
will,will
pray,pray
That,That
when,when
thou,thou
lou'st,lov'st
thy,thy
Mistris,Mistress
nere,near
say,say
Nay,Nay
At,At
honorable,honourable
Disposition,Disposition
alwaies,always
to,to
be,be
commanded,commanded
Richard,Richard
Day,Day
to,to
the,the
Author,Author
WHilst,WHilst
louely,lovely
ROBIN,ROBIN
REDBREST,redbreast
thou,thou
dost,dost
sing,sing
In,In
chirping,chirping
note,note
her,her
Beautie,Beauty
most,most
diuine,divine
Whom,Whom
thou,thou
to,to
heauen,heaven
with,with
peeles,peels
of,of
praise,praise
dost,dost
ring,ring
The,The
gentle,gentle
Aire,Air
with,with
thee,thee
keepes,keeps
tune,tune
and,and
time,time
Aurora,Aurora
from,from
the,the
skies,skies
on,on
ALBA,ALBA
sweet,sweet
Raines,rains
Roses,Roses
her,her
in,in
kindnes,kindness
more,more
to,to
greet,greet
To,To
heare,hear
thee,thee
sing,sing
the,the
Windes,Winds
are,are
whist,whist
in,in
th',th'
aire,air
And,And
calmie,calmy
Zephirus,Zephyrus
a,a
coole,cool
fresh,fresh
blast,blast
doth,doth
blow,blow
Flora,Flora
doth,doth
smile,smile
and,and
Riuers,Justice
forced,forced
are,are
To,To
stay,stay
their,their
course,course
they,they
like,like
thy,thy
musick,music
so,so
Willing,Willing
they,they
lend,lend
to,to
thee,thee
their,their
listning,listening
eare,ear
As,As
who,who
would,would
say,say
Him,Him
only,only
would,would
we,we
heare,hear
The,The
sauage,savage
beasts,beasts
do,do
runne,run
the,the
liueles,lifeless
stones,stones
Tumble,Tumble
apace,apace
and,and
mouing,moving
Mountaines,Mountains
hie,hie
To,To
heare,hear
how,how
sweetly,sweetly
thou,thou
thy,thy
Loue,Love
bemones,bemoans
Taking,Taking
delight,delight
in,in
this,this
rare,rare
melodie,melody
Whilst,Whilst
LOVE,LOVE
himselfe,himself
hearing,hearing
thee,thee
making,making
Loue,Love
The,The
thereof,thereof
as,as
rauished,ravished
doth,doth
proue,prove
So,So
did,did
the,the
Thracian,Thracian
Orpheus,Orpheus
heretofore,heretofore
Vpon,Upon
the,the
flowring,flowering
bankes,banks
of,of
Heber,Heber
play,play
On,On
skilfull,skilful
Harpe,Harp
as,as
thou,thou
dost,dost
now,now
implore,implore
Longst,'Longst
TAMESIS,TAMESIS
for,for
faire,fair
Euredisay,Euredisay
Be,Be
then,then
our,our
English,English
Orpheus,Orpheus
raise,raise
thy,thy
Verse,Verse
Thy,Thy
worthie,worthy
ALBAS,ALBA'S
praise,praise
brauely,bravely
rehearse,rehearse
Day,Day
Gentleman,Gentleman
An,An
Answer,Answer
to,to
his,his
kinde,kind
friend,friend
Richard,Richard
Day,Day
NO,NO
louely,lovely
nor,nor
beloued,beloved
REDBREST,redbreast
I,I
A,A
ROBIN,ROBIN
poore,poor
refusde,refused
such,such
one,one
I,I
am,am
Which,Which
I,I
le,'ll
ascribe,ascribe
vnto,unto
my,my
Destinie,Destiny
And,And
not,not
impute,impute
it,it
vnto,unto
ALBAS,ALBA'S
blame,blame
Yet,Yet
will,will
I,I
her,her
praises,praises
to,to
my,my
skill,skill
Where,Where
Art,Art
doth,doth
want,want
my,my
Hart,heart
supplies,supplies
goodwill,goodwill
Sweet,Sweet
Friend,Friend
t,'t
is,is
thou,thou
that,that
louely,lovely
sweet,sweet
dost,dost
sing,sing
No,No
swanne,swan
but,but
rauen,raven
I,I
my,my
voice,voice
is,is
hoarse,hoarse
Thou,Thou
DAY,DAY
to,to
the,the
day,day
the,the
light,light
dost,dost
bring,bring
And,And
of,of
thy,thy
DIAMANTA,DIAMANTA
findst,findest
remorse,remorse
Windes,Windes
Earth,Earth
Beasts,Beasts
Stones,Stones
Hils,Hills
Seas,Seas
and,and
all,all
Thou,Thou
canst,canst
command,command
by,by
thy,thy
sweet,sweet
Verses,Verses
call,call
To,To
praise,praise
me,me
thus,thus
thou,thou
dost,dost
me,me
too,too
much,much
wrong,wrong
This,This
waight's,waight's
too,too
heauie,heavy
for,for
my,my
back,back
to,to
beare,bear
To,To
thee,thee
and,and
to,to
thy,thy
Mistris,Mistress
Praise,Praise
belong,belong
For,For
you,you
not,not
me,me
this,this
Garland's,Garlands
fit,fit
to,to
weare,wear
Yet,Yet
since,since
some,some
Flowers,Flowers
thereof,thereof
you,you
do,do
bestow,bestow
On,On
ALBA,ALBA
mine,mine
I,I
thankefull,thankful
still,still
will,will
show,show
Be,Be
thou,thou
our,our
ALBIONS,ALBIONS
most,most
diuine,divine
I,I
cannot,cannot
play,play
my,my
not,not
nimble,nimble
are,are
Thou,Thou
that,that
art,art
best,best
in,in
Loues,loves
sweet,sweet
and,and
time,time
Sound,Sound
thou,thou
by,by
a,a
beautious,beauteous
Starre,Star
My,My
Star,Star
is,is
bright,bright
you,you
let,let
me,me
tell,tell
the,the
truth,truth
Where,Where
Beautie,Beauty
most,most
abounds,abounds
there,there
wants,wants
most,most
Ruth,Ruth
A,A
friend,friend
though,though
a,a
stranger,stranger
to,to
the,the
Author,Author
WHen,WHen
I,I
by,by
chance,chance
do,do
reade,read
thy,thy
dulcet,dulcet
Verse,Verse
I,I
cannot,cannot
though,though
a,a
stranger,stranger
yet,yet
thy,thy
friend,friend
Thy,Thy
passions,passions
be,be
so,so
pleasing,pleasing
and,and
so,so
pierce,pierce
But,But
giue,give
thee,thee
Due,Due
and,and
them,them
of,of
right,right
commend,commend
So,So
cunningly,cunningly
thy,thy
Verse,Verse
doth,doth
ioyne,join
with,with
Art,Art
Thy,Thy
griefes,griefs
makes,makes
yerne,yearn
the,the
hardest,hardest
Readers,Readers
hart,heart
If,If
thou,thou
dost,dost
write,write
thou,thou
others,others
dost,dost
enflame,inflame
Thy,Thy
stile,style
is,is
pure,pure
well,well
nie,nigh
Celestiall,Celestial
Like,Like
to,to
the,the
Sunne,Sun
sparkling,sparkling
his,his
beames,beams
amaine,amain
Or,Or
like,like
the,the
Fire,Fire
whose,whose
heate,heat
doth,doth
soone,soon
appale,appall
To,To
heare,hear
thy selfe,thyself
not,not
others,others
sing,sing
I,I
long,long
Sweet,Sweet
Bird,Bird
thy,thy
Notes,Notes
are,are
sweete,sweet
sweet,sweet
is,is
thy,thy
Song,Song
Sing,Sing
then,then
sweet,sweet
Bird,Bird
with,with
Ruddie,ruddy
Breast,Breast
thy,thy
fill,fill
For,For
I,I
do,do
loue,love
affect,affect
and,and
honor,honour
thee,thee
Thou,Thou
Sweet,Sweet
I,I
Constant,Constant
so,so
continuing,continuing
still,still
A,A
Cignet,Cignet
thou,thou
and,and
I,I
le,'ll
a,a
Louer,Lover
bee,be
So,So
shall,shall
no,no
loue,love
be,be
like,like
the,the
loue,love
of,of
mine,mine
No,No
stile,style
compare,compare
with,with
stile,style
so,so
rare,rare
of,of
thine,thine
Then,Then
be,be
not,not
mute,mute
when,when
thou,thou
maist,mayst
gently,gently
moue,move
Keep,Keep
not,not
alwaies,always
thy,thy
sorrowes,sorrows
to,to
thy selfe,thyself
Still,Still
mone,moan
not,not
priuatly,privately
like,like
turtle,turtle
Doue,Dove
Content,Content
of,of
Mind's,Mind's
worth,worth
all,all
seeke,seek
thine,thine
owne,own
Health,Health
Thinke,Think
All,All
things,things
haue,have
their,their
course,course
the,the
time,time
may,may
come,come
Though,Though
now,now
obscurde,obscured
yet,yet
bright,bright
may,may
shine,shine
thy,thy
Sunne,Sun
Per,Per
Ignoto,Ignoto
An,An
Answer,Answer
BOund,BOund
by,by
Desert,Desert
thy,thy
Merits,Merits
but,but
not,not
mine,mine
A,A
Stranger,Stranger
thou,thou
how,how
shall,shall
I,I
make,make
amends,amends
That,That
of,of
thy,thy
friendship,friendship
such,such
assured,assured
signe,sign
To,To
me,me
scant,scant
knowne,known
such,such
louing,loving
Verses,Verses
sends,sends
Thanks,Thanks
giue,give
I,I
that,that
's,'s
a,a
yonger,younger
Brothers,Brothers
reward,reward
Nought,Nought
els,else
I,I
haue,have
my,my
Fortune,Fortune
so,so
hard,hard
My,My
worthles,worthless
lines,lines
th',thou
hast,st
red,red
as,as
thou,thou
dost,dost
write,write
But,But
partiall,partial
thou,thou
too,too
much,much
the,the
same,same
dost,dost
praise,praise
To,To
sing,sing
still,still
kindly,kindly
thou,thou
dost,dost
me,me
inuite,invite
My,My
Glorie,Glory
but,but
indeed,indeed
my,my
Shame,Shame
to,to
blaze,blaze
Alas,Alas
I,I
cannot,cannot
dead,dead
in,in
that,that
sweet,sweet
Fire,Fire
Which,Which
did,did
enflame,inflame
in,in
me,me
such,such
chast,chaste
Desire,Desire
Then,Then
boldly,boldly
sang,sang
I,I
when,when
those,those
louely,lovely
Eyes,Eyes
Were,Were
me,me
but,but
now,now
that,that
they,they
are,are
Now,Now
that,that
my,my
Sunne,Sun
shines,shines
not,not
in,in
cheerfull,cheerful
wise,wise
Nor,Nor
my,my
Fire,Fire
heates,heats
me,me
I,I
will,will
weep,weep
and,and
I,I
weep,weep
saith,saith
Cruell,Cruel
weep,weep
thy,thy
fill,fill
For,For
neuer,never
more,more
I,I
see,see
or,or
loue,love
will,will
But,But
thou,thou
that,that
constant,constant
art,art
in,in
thy,thy
vowde,vowed
Loue,Love
And,And
as,as
Belou'd,Beloved
thy,thy
Ladies,Lady's
loue,love
dost,dost
gaine,gain
With,With
thy,thy
sweet,sweet
and,and
my,my
sad,sad
Plaines,Plains
to,to
Each,Each
Readers,Readers
harts,hearts
seeke,seek
thou,thou
in,in
vaine,vain
In,In
still,still
I,I
le,'ll
sorrow,sorrow
like,like
the,the
Doue,Dove
And,And
when,when
my,my
Sunne,Sun
shall,shall
shine,shine
then,then
will,will
I,I
moue,move
To,To
my,my
deare,dear
friend,friend
SWeet,SWeet
Cignet,Cignet
that,that
so,so
sweetly,sweetly
dost,dost
deplore,deplore
Thy,Thy
sad,sad
lamenting,lamenting
Passions,Passions
and,and
thy,thy
loue,love
TAMESIS,TAMESIS
doth,doth
flow,flow
alongst,alongst
the,the
shore,shore
from,from
cleere,clear
Isis,Isis
doth,doth
his,his
passage,passage
moue,move
Running,Running
alongst,alongst
braue,brave
Troynouants,Troynovants
right,right
side,side
Till,Till
ceasles,ceaseless
she,she
into,into
the,the
Sea,Sea
doth,doth
glide,glide
to,to
the,the
Nymphs,Nymphs
dost,dost
sing,sing
so,so
sweet,sweet
a,a
tune,tune
thy selfe,thyself
with,with
such,such
a,a
sugred,sugared
note,note
Waues,Waves
and,and
Windes,Winds
are,are
still,still
and,and
heare,hear
thee,thee
nor,nor
desire,desire
they,they
blow,blow
or,or
flote,float
Whilst,Whilst
they,they
do,do
breathe,breath
to,to
vs,us
this,this
gentle,gentle
Gust,Gust
Only,Only
let,let
ROBIN,ROBIN
sing,sing
All,All
other,other
Birds,Birds
be,be
The,The
Answer,Answer
of,of
the,the
Author,Author
T,'t
Is,Is
thou,thou
not,not
I,I
that,that
singst,singest
so,so
sweet,sweet
a,a
Song,Song
Where,Where
MERSIE,MERSIE
streames,streams
whose,whose
waues,waves
are,are
Siluer,Silver
found,found
Whose,Whose
are,are
Gold,Gold
whilst,whilst
he,he
doth,doth
along,along
the,the
swelling,swelling
Trent,Trent
his,his
vtmost,utmost
Bound,Bound
You,You
that,that
in,in
Loues,loves
Quire,Choir
sing,sing
heare,hear
him,him
alone,alone
Not,Not
me,me
my,my
Song,Song
's,'s
vnpleasant,unpleasant
full,full
of,of
mone,moan
Heare,Hear
him,him
who,who
chaunts,chants
with,with
such,such
a,a
pleasant,pleasant
Lay,Lay
As,As
he,he
Seas,Seas
stormes,storms
can,can
when,when
he,he
list,list
asswage,assuage
Make,Make
stealing,stealing
Time,Time
against,against
his,his
will,will
to,to
stay,stay
And,And
calme,calm
the,the
Windes,Winds
when,when
most,most
they,they
seeme,seem
to,to
rage,rage
Heare,Hear
him,him
to,to
vs,us
to,to
heare,hear
him,him
t,'t
is,is
a,a
Grace,Grace
Your,Your
Glorie,Glory
to,to
be,be
husht,hushed
and,and
giue,give
him,him
place,place
The,The
Author,Author
to,to
Master,Master
DEare,Dear
friend,friend
in,in
whom,whom
Euterpe,Euterpe
doth,doth
in,in
still,still
Each,Each
rare,rare
Conceit,Conceit
within,within
thy,thy
learned,learned
brest,breast
Guiding,Guiding
so,so
happily,happily
thy,thy
pleasing,pleasing
quill,quill
Whilst,Whilst
of,of
thy,thy
Mistris,Mistress
Beautie,Beauty
th',thou
art,'rt
in,in
Making,Making
our,our
TAMESIS,TAMESIS
for,for
fame,fame
as,as
rare,rare
As,As
Tiber,Tiber
when,when
proud,proud
Rome,Rome
Worlds,World's
scepter,sceptre
bare,bare
That,That
LAWREL,LAUREL
greene,green
which,which
in,in
my,my
youthfull,youthful
yeares,years
I,I
lou'd,loved
so,so
much,much
so,so
deare,dear
as,as
like,like
could,could
none,none
A,A
fatall,fatal
barren,barren
Cypresse,Cypress
now,now
appeares,appears
Which,Which
scarce,scarce
in,in
harsh,harsh
and,and
hatefull,hateful
Verse,Verse
I,I
Too,Too
true,true
presage,presage
of,of
Falling,Falling
of,of
my,my
Sunne,Sun
And,And
hastie,hasty
Poste,Post
of,of
my,my
sad,sad
Griefes,Griefs
to,to
come,come
Then,Then
to,to
what,what
end,end
since,since
that,that
it,it
is,is
in,in
vaine,vain
My,My
sicklie,sickly
penne,pen
my,my
bloodles,bloodless
hand,hand
to,to
write,write
Calast,Calast
thou,thou
on,on
me,me
that,that
thus,thus
liue,live
still,still
in,in
paine,pain
Since,Since
blinded,blinded
I,I
haue,have
lost,lost
mine,mine
ALBAS,ALBA'S
sight,sight
MERCIE,MERCY
no,no
Mercie,Mercy
me,me
no,no
more,more
will,will
show,show
Now,Now
doth,doth
it,it
ebbe,ebb
where,where
it,it
was,was
wont,wont
to,to
flow,flow
But,But
thou,thou
whose,whose
Blood,Blood
is,is
hot,hot
and,and
in,in
thy,thy
Prime,Prime
And,And
daily,daily
ioyest,joyest
thy,thy
Cynthias,Cynthia's
Companie,Company
Rowse,Rouse
thee,thee
and,and
of,of
right,right
Eagle,Eagle
shew,show
the,the
signe,sign
And,And
with,with
thy,thy
Verse,Verse
thy,thy
flight,flight
cut,cut
through,through
the,the
skie,sky
Whilst,Whilst
I,I
mine,mine
ALBAS,ALBA'S
absence,absence
still,still
bewaile,bewail
Whose,Whose
sight,sight
being,being
lost,lost
my,my
sences,senses
needs,needs
must,must
faile,fail
An,An
Answer,Answer
EVterpe,EVterpe
nor,nor
the,the
Muses,Muses
her,her
sweet,sweet
Mates,Mates
Pernassus,Parnassus
drops,drops
infuse,infuse
into,into
my,my
Braine,Brain
My,My
table,table
is,is
not,not
furnisht,furnished
with,with
rare,rare
Cates,Cates
Daintie,Dainty
Conceits,Conceits
which,which
come,come
from,from
Poets,Poets
vaine,vain
No,No
sacred,sacred
Furie,Fury
me,me
inspires,inspires
t',t'
endite,endite
But,But
what,what
first,first
comes,comes
in,in
braine,brain
straight,strait
that,that
I,I
write,writ
Thy,Thy
Lawrel,Laurel
greene,green
that,that
thou,thou
hast,hast
lou'd,loved
so,so
long,long
Doth,Doth
florish,flourish
still,still
nor,nor
fatall,fatal
Cypresse,Cypress
t,'t
is,is
To,To
feare,fear
too,too
much,much
thy selfe,thyself
them,them
much,much
dost,dost
wrong,wrong
And,And
ouer-much,overmuch
to,to
grieue,grieve
thou,thou
dost,dost
amisse,amiss
No,No
Sunne,Sun
but,but
falls,falls
as,as
well,well
as,as
it,it
doth,doth
rise,rise
And,And
who,who
in,in
Loue,Love
liues,lives
without,without
Contraries,Contraries
Though,Though
ALBA's,ALBA's
gone,gone
yet,yet
she,she
'le,'ll
againe,again
returne,return
Then,Then
write,writ
that,that
she,she
may,may
know,know
thou,thou
dost,dost
her,her
minde,mind
What,What
Ladies,Ladies
promise,promise
HONOR,HONOUR
will,will
performe,perform
Nor,Nor
that,that
Beautie,Beauty
alwaies,always
is,is
vnkinde,unkind
ALBA,ALBA
is,is
milde,mild
MERCIE,MERCY
will,will
Mercie,Mercy
show,show
No,No
Riuer,River
ebs,ebbs
but,but
it,it
againe,again
must,must
flow,flow
I,I
am,am
at,at
best,best
and,and
in,in
my,my
youthfull,youthful
prime,prime
My,My
louely,lovely
Cynthias,Cynthia's
Fauour,Favour
I,I
enioy,enjoy
Yet,Yet
think,think
not,not
but,but
my,my
Day,Day
is,is
darkt,darkt
sometime,sometime
As,As
I,I
do,do
taste,taste
of,of
Blisse,Bliss
so,so
feele,feel
I,I
noy,noy
Thus,Thus
chirps,chirps
one,one
ROBIN,ROBIN
REDBREST,redbreast
to,to
another,another
Ah,Ah
do,do
not,not
thy,thy
rare,rare
Gifts,Gifts
through,through
sorrow,sorrow
smother,smother
TO,TO
THE,THE
PICTVRE,PICTURE
OF,OF
HIS,HIS
MISTRIS,MISTRESS
LIke,LIke
to,to
the,the
Porpose,purpose
Tempests,Tempests
prophesier,prophesier
I,I
play,play
before,before
the,the
storme,storm
of,of
my,my
sad,sad
Teares,Tears
Or,Or
as,as
the,the
Swanne,Swan
whose,whose
sweetest,sweetest
Note,Note
is,is
higher,higher
When,When
Death,Death
is,is
neerest,nearest
which,which
he,he
gently,gently
beares,bears
So,So
sing,sing
I,I
now,now
that,that
ALBA,ALBA
mine,mine
is,is
parted,parted
Who,Who
hath,hath
me,me
left,left
disliude,disliude
and,and
quite,quite
vnharted,unharted
Turne,Turn
inke,ink
from,from
Blacke,Black
to,to
Gore,Gore
in,in
bloodiwise,bloodiwise
Paper,Paper
from,from
white,white
change,change
thou,thou
to,to
deadly,deadly
pale,pale
Whilst,Whilst
I,I
my,my
Readers,Readers
eyes,eyes
doe,do
rumatise,rumatise
With,With
brinish,brinish
drops,drops
to,to
heare,hear
this,this
wofull,woeful
Tale,Tale
This,This
wofull,woeful
tale,tale
where,where
sorrow,sorrow
is,is
the,the
ground,ground
Whose,Whose
bottom's,bottom's
such,such
as,as
nere,near
the,the
Depth,Depth
is,is
found,found
But,But
vnto,unto
whom,whom
now,now
dedicate,dedicate
This,This
mestfull,mestfull
verse,verse
this,this
mournfull,mournful
Elegie,Elegy
Euen,Even
to,to
my,my
cruell,cruel
Mistresse,Mistress
COVNTERFAITE,COUNTERFEIT
Of,Of
shape,shape
the,the
right,right
Eternitie,Eternity
Then,Then
to,to
her,her
PICTVRE,PICTURE
I,I
present,present
this,this
verse,verse
Of,Of
my,my
slaine,slain
Hart,heart
dead,dead
for,for
pure,pure
loue,love
the,the
Here,Here
may,may
I,I
touch,touch
kisse,kiss
talke,talk
doe,do
what,what
I,I
please,please
Without,Without
Controle,Control
Frowne,Frown
Anger,Anger
or,or
