abuses,abuses
Is,Is
there,there
no,no
ciuill,civil
difference,difference
or,or
ods,odds
Twixt,'twixt
cleane,clean
and,and
vnclean,unclean
things,things
mans,man's
house,house
Gods,Gods
Shold,Should
Christians,Christians
bones,bones
be,be
dig'd,digged
out,out
of,of
their,their
graues,graves
And,And
laid,laid
with,with
dogs,dogs
bones,bones
in,in
the,the
fields,fields
by,by
knaues,knaves
That,That
so,so
more,more
roome,room
vnder,under
the,the
Church,Church
foundation,foundation
May,May
be,be
for,for
A-iaxe,Ajax
in,in
a,a
beastly,beastly
fashion,fashion
No,No
easment,easement
but,but
against,against
the,the
Temple-wals,Temple-wals
No,No
other,other
place,place
to,to
pisse,piss
or,or
make,make
Laystals,Laystals
No,No
way,way
to,to
passe,pass
with,with
burthens,burdens
but,but
throgh,through
Pauls,Paul's
wher,where
burthend,burdened
consciences,consciences
shold,should
ease,ease
their,their
soules,souls
And,And
'cause,'cause
she,she
is,is
materiall,material
as,as
men,men
tearme,term
her,her
Is,Is
it,it
materiall,material
therefore,therefore
they,they
should,should
harme,harm
her,her
Looke,Look
well,well
about,about
thee,thee
Reader,Reader
and,and
then,then
see,see
Whether,Whether
such,such
things,things
as,as
these,these
ought,aught
so,so
to,to
be,be
And,And
after,after
due,due
consideration,consideration
had,had
then,then
tell,tell
If,If
therewithall,therewithal
God,God
can,can
be,be
pleased,pleased
well,well
Or,Or
if,if
there,there
doe,do
belong,belong
no,no
curse,curse
or,or
woe,woe
To,To
such,such
as,as
first,first
gaue,gave
way,way
to,to
wrong,wrong
her,her
so,so
Or,Or
if,if
it,it
were,were
a,a
credit,credit
to,to
our,our
Nation,Nation
At,At
all,all
to,to
grant,grant
so,so
base,base
a,a
toleration,toleration
For,For
we,we
doe,do
know,know
thou,thou
wilt,wilt
agree,agree
with,with
vs,us
To,To
hold,hold
it,it
vile,vile
and,and
sacrilegious,sacrilegious
And,And
all,all
good,good
men,men
that,that
after,after
looke,look
vpon,upon
her,her
Will,Will
say,say
't,'t
is,is
to,to
this,this
Land,Land
a,a
great,great
dishonor,dishonour
O,O
that,that
we,we
had,had
such,such
gifts,gifts
of,of
tongue,tongue
and,and
pen,pen
As,As
there,there
is,is
giuen,given
to,to
some,some
sonnes,sons
of,of
Men,Men
That,That
by,by
perswasiue,persuasive
reasons,reasons
we,we
might,might
winne,win
Th',Th'
abusers,abusers
of,of
Gods,God's
house,house
to,to
know,know
their,their
sinne,sin
That,That
with,with
their,their
Soules,Souls
they,they
might,might
no,no
longer,longer
flatter,flatter
But,But
vnderstand,understand
it,it
is,is
a,a
haynous,heinous
matter,matter
And,And
will,will
be,be
punished,punished
before,before
mens,men's
eyes,eyes
When,When
all,all
things,things
wronged,wronged
shall,shall
in,in
iudgment,judgement
rise,rise
But,But
we,we
are,are
blockish,blockish
yet,yet
not,not
past,past
our,our
letters,letters
And,And
being,being
diuine,divine
we,we
leaue,leave
it,it
to,to
our,our
Betters,Betters
SO,SO
now,now
you,you
Workmen,Workmen
listen,listen
what,what
we,we
say,say
You,You
are,are
so,so
call'd,called
by,by
work,work
and,and
not,not
by,by
play,play
If,If
euer,ever
you,you
were,were
Masters,Masters
of,of
your,your
Trade,Trade
Make,Make
this,this
best,best
Master-peece,Masterpiece
that,that
ere,ere
you,you
made,made
'T,'T
is,is
for,for
the,the
Church,Church
