onely,only
Christ,Christ
began,began
hys,his
fast,fast
at,at
the,the
fourth,fourth
daye,day
of,of
Ianuarie,januarie
whyche,which
is,is
called,called
the,the
feaste,feast
of,of
the,the
Epiphanie,epiphany
or,or
the,the
daye,day
and,and
I,I
haue,have
alwayes,always
deferred,deferred
the,the
tyme,time
to,to
Marche,March
or,or
nighther,nighther
abought,about
Christe,Christ
fasted,fasted
but,but
once,once
in,in
his,his
lyfe,life
tyme,time
not withstandinge,not withstandinge
he,he
liued,lived
yeres,years
after,after
But,But
I,I
haue,have
taught,taught
you,you
to,to
fast,fast
euerie,every
yere,year
duringe,during
your,your
life,life
Thus,Thus
you,you
se,see
that,that
as,as
it,it
was,was
not,not
possible,possible
for,for
man,man
to,to
aspire,aspire
to,to
the,the
perfection,perfection
of,of
christes,Christ's
wonderfull,wonderful
workes,works
so,so
haue,have
you,you
not,not
taken,taken
a,a
waye,way
anye,any
thynge,thing
lyke,like
to,to
hys,his
waye,way
in,in
the,the
foloweynge,following
as,as
you,you
thought,thought
of,of
hys,his
example,example
wherfore,wherefore
it,it
is,is
but,but
a,a
fonde,fond
perswation,persuasion
of,of
men,men
to,to
thynke,think
that,that
in,in
this,this
more,more
supersticious,superstitious
than,than
religious,religious
fast,fast
they,they
do,do
any,any
thynge,thing
at,at
all,all
folowe,follow
the,the
exemple,example
of,of
Christ,Christ
and,and
I,I
my selfe,myself
which,which
haue,have
bene,been
a,a
teacher,teacher
and,and
setter,setter
forth,forth
of,of
thys,this
doctrine,doctrine
do,do
nowe,now
acknoweledge,acknowledge
and,and
confesse,confess
myne,mine
ignoraunce,ignorance
and,and
supersticion,superstition
herein,herein
wyllynge,willing
al,all
you,you
my,my
faythfull,faithful
fryndes,friends
as,as
well,well
fyshmongers,fyshmongers
as,as
other,other
to,to
do,do
the,the
same,same
lest,lest
of,of
your,your
stubburnes,stubbornness
you,you
cause,cause
me,me
to,to
be,be
vtterlye,utterly
banished,banished
thys,this
realme,realm
and,and
you,you
lose,lose
all,all
the,the
commodities,commodities
that,that
you,you
haue,have
by,by
me,me
Ouer,Over
and,and
besides,besides
thys,this
I,I
acknoweledge,acknowledge
and,and
confesse,confess
that,that
supersticiouseli,supersticiouselis
and,and
blindly,blindly
I,I
haue,have
taught,taught
some,some
to,to
fast,fast
halfe,half
the,the
time,time
of,of
my,my
raygne,reign
some,some
wensdaye,wensdaye
fridaye,fridaye
and,and
saturdaye,saturdaye
and,and
some,some
the,the
fridaye,friday
from,from
fyshe,fish
Wyth,With
these,these
thynges,things
I,I
haue,have
so,so
entanglede,entangled
the,the
consciences,consciences
of,of
men,men
that,that
they,they
haue,have
thought,thought
it,it
better,better
to,to
breake,break
all,all
the,the
commaundementes,commandments
of,of
God,God
then,then
to,to
omitte,omit
one,one
of,of
these,these
obseruations,observations
of,of
myne,mine
These,These
thynges,things
I,I
vtterlye,utterly
reuoke,revoke
exhorteynge,exhorteing
you,you
all,all
my,my
fauourers,favourers
to,to
do,do
the,the
same,same
frelye,freely
and,and
frankly,frankly
as,as
I,I
do,do
without,without
any,any
constrainte,constraint
or,or
compulsion,compulsion
acknowlegynge,acknowledging
and,and
confessinge,confessing
that,that
no,no
humayne,human
tradicions,traditions
or,or
lawes,laws
can,can
bynde,bind
the,the
consciences,consciences
further,further
then,than
they,they
be,be
founded,founded
and,and
buylte,built
vpon,upon
the,the
commaundemente,commandment
of,of
God,God
Wherefore,Wherefore
I,I
confesse,confess
graunte,grant
that,that
all,all
suche,such
as,as
be,be
by,by
the,the
powers,powers
licenced,licensed
to,to
eate,eat
fleshe,flesh
at,at
all,all
tymes,times
maye,may
wyth,with
out,out
grudge,grudge
of,of
conscience,conscience
do,do
it,it
More,More
ouer,over
if,if
necessitie,necessity
so,so
require,require
either,either
thorow,thorough
pouertie,poverty
sickenesse,sickness
or,or
otherwise,otherwise
the,the
faithfull,faithful
maye,may
at,at
all,all
tymes,times
receiue,receive
wyth,with
thankes,thanks
all,all
such,such
sustinaunce,sustenance
as,as
God,God
of,of
hys,his
bountuouse,bountuouse
liberalitie,liberality
geueth,giveth
them,them
with,with
out,out
anie,any
licence,licence
at,at
al,all
so,so
they,they
do,do
it,it
not,not
in,in
the,the
contempe,contempe
of,of
anie,any
common,common
ordre,order
nor,nor
wyth,with
the,the
offence,offence
of,of
theyr,their
weeke,week
brother,brother
Yet,Yet
all,all
thys,this
not,not
wythstanding,withstanding
I,I
exhorte,exhort
you,you
all,all
to,to
faste,fast
and,and
praye,pray
accordynge,according
te,te
the,the
wordes,words
of,of
the,the
prophete,prophet
returne,return
you,you
to,to
the,the
Lorde,Lord
in,in
lamentation,lamentation
and,and
fasteinge,fasteinge
But,But
here,here
you,you
muste,must
be,be
ryght,right
well,well
ware,ware
that,that
your,your
prayer,prayer
be,be
not,not
supersticiouse,superstitious
numbrynge,numbering
of,of
ladye,lady
psaltares,psaltares
or,or
other,other
sette,set
numbres,numbers
of,of
orisons,orisons
for,for
then,then
they,they
are,are
but,but
lipiaboure,lipiaboure
but,but
your,your
prayer,prayer
muste,must
be,be
the,the
Lordes,lords
prayer,prayer
spoken,spoken
euen,even
with,with
the,the
herte,heart
and,and
wyth,with
the,the
holdynge,holding
vp,up
of,of
pure,pure
handes,hands
vnto,unto
heauen,heaven
yea,yea
handes,hands
wythout,without
bloude,blood
that,that
is,is
that,that
do,do
not,not
oppresse,oppress
the,the
pore,poor
membres,membres
of,of
Christe,Christ
but,but
helpe,help
them,them
Your,Your
faste,fast
also,also
muste,must
be,be
suche,such
as,as
Esay,Esay
speaketh,speaketh
of,of
in,in
his,his
chapiter,chapter
You,You
muste,must
not,not
thynke,think
your,your
selues,selves
acceptable,acceptable
vnto,unto
God,God
because,because
you,you
forbeare,forbear
your,your
meate,meat
because,because
you,you
forsake,forsake
fleshe,flesh
and,and
eate,eat
fishe,fish
but,but
chiefly,chief
and,and
principally,principally
in,in
the,the
daye,day
of,of
your,your
faste,fast
you,you
muste,must
forbeare,forbear
al,all
maner,manner
of,of
sinne,sin
you,you
must,must
release,release
your,your
wicked,wicked
bargaynes,bargains
and,and
vsurie,usury
contractes,contracts
if,if
the,the
pore,poor
nedie,needy
be,be
in,in
your,your
daunger,danger
more,more
then,than
he,he
is,is
well,well
able,able
to,to
paye,pay
then,then
must,must
you,you
forgyue,forgive
hym,him
You,You
must,must
also,also
refrayne,refrain
al,all
meates,meats
drinkes,drinks
that,that
you,you
may,may
feele,feel
howe,how
hongre,hunger
gnaweth,gnaweth
the,the
bowelles,bowels
of,of
the,the
neadie,needy
and,and
then,then
distribute,distribute
to,to
the,the
pore,poor
that,that
same,same
meate,meat
or,or
the,the
price,price
of,of
the,the
same,same
meate,meat
that,that
you,you
were,were
accustomed,accustomed
to,to
feede,feed
your,your
bodies,bodies
wyth,with
all,all
If,If
you,you
shall,shall
knowe,know
where,where
is,is
an,an
impotent,impotent
creature,creature
whych,which
lacketh,lacketh
necessarie,necessary
clothynge,clothing
geue,give
hym,him
of,of
your,your
superfluouse,superfluous
garmentes,garments
other,other
else,else
sell,sell
them,them
and,and
bye,buy
hym,him
garmentes,garments
mete,meet
for,for
hym,him
with,with
the,the
price,price
If,If
there,there
be,be
any,any
harbour,harbour
lesse,less
leade,lead
them,them
into,into
your,your
superfluouse,superfluous
fermes,fermes
wherof,whereof
you,you
haue,have
to,to
manie,many
and,and
let,let
them,them
haue,have
dwellynge,dwelling
there,there
that,that
they,they
may,may
labour,labour
the,the
earth,earth
and,and
lyue,live
If,If
you,you
do,do
thys,this
your,your
light,light
shal,shall
breake,break
forth,forth
euen,even
as,as
the,the
bright,bright
morninge,morning
ster,star
and,and
your,your
brightnes,brightness
shal,shall
be,be
as,as
the,the
sunne,sun
at,at
myddaye,midday
But,But
if,if
you,you
do,do
it,it
not,not
faste,fast
pray,pray
pippe,pip
sing,sing
tolle,tolle
ryng,ring
knocke,knock
knele,kneel
tyl,till
you,you
were,were
your,your
knese,knese
to,to
the,the
bones,bones
all,all
wyll,will
not,not
be,be
worth,worth
a,a
lousse,lousse
Manye,Many
other,other
supersticiouse,superstitious
thynges,things
I,I
haue,have
taught,taught
as,as
the,the
coniuring,conjuring
and,and
supersticious,superstitious
taking,taking
of,of
ashes,ashes
and,and
paulme,palm
fyre,fire
and,and
the,the
founte,fount
of,of
water,water
wherein,wherein
infantes,infants
be,be
baptised,baptized
wyth,with
holye,holy
oyle,oil
and,and
chrisme,chrism
I,I
haue,have
also,also
taught,taught
the,the
blynde,blind
folynge,foling
of,of
saynctes,saints
Images,Images
the,the
hangeynge,hangeing
vp,up
draweynge,drawing
and,and
cuttynge,cutting
downe,down
of,of
the,the
veyle,veil
the,the
wasshynge,washing
of,of
the,the
aultars,altars
Iudas,judas
crosse,cross
full,full
of,of
candels,candles
the,the
burieynge,burieing
of,of
the,the
sacrament,sacrament
and,and
rayesynge,rayesing
of,of
the,the
same,same
wyth,with
the,the
creapynge,creeping
to,to
the,the
crosse,cross
All,All
these,these
thynges,things
I,I
confesse,confess
to,to
be,be
but,but
vayne,vain
supersticious,superstitious
therfore,therefore
not,not
to,to
be,be
vsed,used
of,of
Christian,Christian
men,men
More,More
one,one
I,I
haue,have
stoutly,stoutly
defeded,defeded
anricular,anricular
confession,confession
perticular,particular
rehersall,rehearsal
of,of
all,all
synnes,sins
not,not
forgotten,forgotten
in,in
paine,pain
of,of
damnation,damnation
the,the
enioyning,enjoining
of,of
penaunce,penance
satisfactorie,satisfactory
for,for
the,the
sam,same
and,and
that,that
vpon,upon
the,the
confidence,confidence
of,of
these,these
penaunce,penance
the,the
sacramente,sacrament
of,of
the,the
bodye,body
and,and
bloude,blood
of,of
Christe,Christ
shoulde,should
be,be
worthely,worthily
receyued,received
otherwise,otherwise
not,not
But,But
nowe,now
I,I
confesse,confess
that,that
it,it
is,is
onely,only
the,the
humble,humble
confession,confession
of,of
the,the
herte,heart
made,made
vnto,unto
God,God
that,that
is,is
accepted,accepted
of,of
God,God
Notwithstandedynge,Notwithstandeding
I,I
wyll,will
that,that
al,all
troubled,troubled
consciences,consciences
resorte,resort
vnto,unto
a,a
discrete,discrete
and,and
learned,learned
counsayloure,counsellor
to,to
and,and
receiue,receive
at,at
hys,his
hande,hand
as,as
by,by
an,an
instrument,instrument
the,the
confortable,comfortable
absolution,absolution
of,of
the,the
spirite,spirit
by,by
the,the
hearinge,hearing
of,of
the,the
greate,great
and,and
redie,ready
mercies,mercies
of,of
god,god
towardes,towards
the,the
repentante,repentant
hertes,hearts
rehersed,rehearsed
vnto,unto
them,them
And,And
where,where
I,I
haue,have
heretofore,heretofore
made,made
daungerouse,dangerous
of,of
the,the
receyuyng,receiving
of,of
the,the
sacrament,sacrament
in,in
both,both
the,the
kyndes,kinds
that,that
is,is
in,in
breade,bread
and,and
wine,wine
as,as
Christe,Christ
instituted,instituted
it,it
now,now
I,I
thynke,think
it,it
moste,most
necessarie,necessary
that,that
it,it
be,be
mnistered,mnistered
and,and
receiued,received
aswell,aswell
in,in
the,the
kinde,kind
of,of
wine,wine
as,as
breade,bread
for,for
otherwise,otherwise
it,it
were,were
not,not
the,the
institucion,institution
of,of
Christe,Christ
but,but
to,to
inuencion,invention
of,of
man,man
Thus,Thus
I,I
make,make
an,an
ende,end
exhorting,exhorting
al,all
maner,manner
of,of
men,men
in,in
especiallie,especially
al,all
such,such
vitayllers,vitayllers
as,as
haue,have
do,do
accustomably,accustomably
make,make
prouision,provision
for,for
that,that
kinde,kind
of,of
fasteynge,fasting
that,that
hath,hath
bene,been
obserued,observed
in,in
forberinge,forberinge
of,of
one,one
kind,kind
of,of
meate,meat
and,and
feading,feeding
of,of
an,an
other,other
that,that
they,they
wyll,will
nowe,now
prouide,provide
for,for
al,all
the,the
yere,year
that,that
the,the
people,people
mai,may
haue,have
holsome,wholesome
meat,meat
to,to
sustein,sustain
theyr,their
bodies,bodies
vpon,upon
a,a
reasonable,reasonable
price,price
Also,Also
I,I
exhorte,exhort
them,them
that,that
wheras,whereas
heretofore,heretofore
they,they
haue,have
hertelye,heartily
desiered,desired
of,of
God,God
that,that
a,a
contrarie,contrary
wind,wind
myght,might
kepe,keep
backe,back
foren,foreign
vitayle,victual
tyll,till
they,they
hadde,had
solde,sold
theyr,their
ware,ware
at,at
wyll,will
they,they
wyll,will
now,now
pray,pray
as,as
hertelye,heartily
that,that
God,God
of,of
his,his
mercie,mercy
wyll,will
prospere,prosper
all,all
suche,such
as,as
labour,labour
in,in
the,the
conueighinge,conveying
of,of
anie,any
kynde,kind
of,of
vytayle,victual
to,to
any,any
parte,part
of,of
thys,this
realme,realm
whereby,whereby
the,the
pore,poor
commons,commons
are,are
releaued,relieved
By,By
me,me
Iacke,jacke
lent,lent
lately,lately
the,the
vtter,utter
enimy,enemy
of,of
Christ,Christ
but,but
nowe,now
the,the
Lorde,Lord
be,be
praysed,praised
therfore,therefore
conuerted,converted
to,to
the,the
Christian,Christian
fayth,faith
☞,☞
Imprinted,Imprinted
at,at
London,London
by,by
Ihon,John
Day,Day
and,and
William,William
Seres,Seres
dwellyng,dwelling
in,in
Sepulchres,Sepulchres
parysh,parish
at,at
the,the
signe,sign
of,of
the,the
Resurrection,Resurrection
a,a
litle,little
aboue,above
Holbourne,Holborn
Conduite⸫,Conduite⸫
☞,☞
Cum,Cum
gratia,gratia
priuilegio,privilegio
ad,ad
imprimendum,imprimendum
solum,solum
